X,Y,OBJECTID,CECPlantID,PlantName,EIAPlantID,RPS_Eligible,SmallPlant,Peaker,Small_Hydro,SolarThermal,Pumped_Storage,Pumping_Generating,SelfGeneration,SelfGenerationNAICSID,CoGeneration,CoGenerationNAICSID,NoReport,Retired_Plant,CEC_Jurisdictional,OwnerID,UtilityID,OperatorCompanyID,PreparerCompanyID,Street,City,County,State,Zip,Capacity_Latest,Units,PriEnergySource,LastReportedYear,Lon_WGS84,Lat_WGS84,Annual_Hyperlink,Monthly_Hyperlink,Elevation,Elevation_ft
-115.5178572,32.71470111,53,T0033,Heber Geothermal Co,54689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Heber Geothermal Co,Imperial Irrigation District,Heber Geothermal Co,Heber Geothermal Co,895 Pitzer Road,Heber,Imperial,CA,92249,81.5,"1, GEN 2, GEN 3, GEN 4",GEO,2021,-115.5178688,32.71470595,https://repository.energy.ca.gov/powerplantsgeneration/T0033_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/T0033_monthly.png,0,0
-115.5353255,32.71447402,54,T0051,Second Imperial Geothermal Co SIGC Plant,54111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Heber Geothermal Co,Southern California Edison (SCE),Heber Geothermal Co,Heber Geothermal Co,855 Dogwood Road,Heber,Imperial,CA,92249,80,"Gen 1-12, GEN 13, GEN 14",GEO,2021,-115.5353371,32.71447886,https://repository.energy.ca.gov/powerplantsgeneration/T0051_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/T0051_monthly.png,-1.073,-3.520341213
-115.3920124,32.67309841,55,H0152,Drop 5,314,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Imperial Irrigation District,Imperial Irrigation District,Imperial Irrigation District,Imperial Irrigation District,Next to Calexico New Port of entry off Highway 7.,Holtville,Imperial,CA,92250,0,,,2021,-115.392024,32.67310326,https://repository.energy.ca.gov/powerplantsgeneration/H0152_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,10.52136,34.51889769
-115.126056,32.7053911,56,H0150,Drop 3,386,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Imperial Irrigation District,Imperial Irrigation District,Imperial Irrigation District,Imperial Irrigation District,Exit off Highway 98 the long term visitor area (LTVA),Holtville,Imperial,CA,92250,0,,,2021,-115.1260676,32.70539597,https://repository.energy.ca.gov/powerplantsgeneration/H0150_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,38.60424,126.6543309
-115.2190973,32.70529685,57,H0151,Drop 4,387,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Imperial Irrigation District,Imperial Irrigation District,Imperial Irrigation District,Imperial Irrigation District,3675 E. Highway 98,Holtville,Imperial,CA,92250,19.6,"UNIT 1, UNIT 2",WAT,2021,-115.2191089,32.70530171,https://repository.energy.ca.gov/powerplantsgeneration/H0151_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0151_monthly.png,29.37769,96.38349752
-115.282635,32.699573,58,H0160,East Highline,586,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Imperial Irrigation District,Imperial Irrigation District,Imperial Irrigation District,Imperial Irrigation District,2898 Highway 98,Holtville,Imperial,CA,92250,0,,,2021,-115.2826466,32.69957786,https://repository.energy.ca.gov/powerplantsgeneration/H0160_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,12.92313,42.39872054
-114.9427319,32.71158816,59,H0147,Drop 1,585,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Imperial Irrigation District,Imperial Irrigation District,Imperial Irrigation District,Imperial Irrigation District,Gordon's Well exit off Interstate,Holtville,Imperial,CA,92250,3.9,"UNIT 2, UNIT 3",WAT,2021,-114.9427434,32.71159303,https://repository.energy.ca.gov/powerplantsgeneration/H0147_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,49.55766,162.5907483
-115.0310125,32.70539049,60,H0149,Drop 2,385,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Imperial Irrigation District,Imperial Irrigation District,Imperial Irrigation District,Imperial Irrigation District,Brock Research exit off Interstate,Holtville,Imperial,CA,92250,0,,,2021,-115.0310241,32.70539536,https://repository.energy.ca.gov/powerplantsgeneration/H0149_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0149_monthly.png,45.97693,150.8429464
-114.7139055,32.73664701,61,H0385,Pilot Knob,388,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Imperial Irrigation District,Imperial Irrigation District,Imperial Irrigation District,Imperial Irrigation District,350 Algodones Road,Winterhaven,Imperial,CA,92283,0,,,2021,-114.713917,32.73665189,https://repository.energy.ca.gov/powerplantsgeneration/H0385_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0385_monthly.png,44.79793,146.9748362
-117.2000931,32.90275922,62,G1050,Qualcomm Building Q Central Plant,59457,0,1,0,0,0,0,0,0,0,1,541712,0,0,0,Qualcomm Inc,San Diego Gas & Electric,Qualcomm Inc,Qualcomm Inc,10190 McKellar Court,San Diego,San Diego,CA,92121,4.6,TG-1,NG,2021,-117.200105,32.902764,https://repository.energy.ca.gov/powerplantsgeneration/G1050_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,104.4814,342.7867459
-117.2461359,32.88706738,63,G0521,Salk Institute - Retired July 2004,50057,0,1,0,0,0,0,0,1,541700,1,541700,1,1,0,Salk Institute,San Diego Gas & Electric,Salk Institute,Salk Institute,***NOTINOPERATION***10010 North Torrey Pines Road***NOTINOPERATION***,La Jolla,San Diego,CA,92037,0,,,2004,-117.2461478,32.88707215,https://repository.energy.ca.gov/powerplantsgeneration/G0521_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,106.9242,350.8011816
-117.230923,32.76449164,64,G0551,4160 V Cogeneration System (Retired 12/31/2003),50165,0,1,0,0,0,0,0,0,0,1,0,1,1,0,Sea World of California,San Diego Gas & Electric,Sea World of California,Sea World of California,500 Seaworld Drive,San Diego,San Diego,CA,92109,0,,,2003,-117.2309349,32.7644964,https://repository.energy.ca.gov/powerplantsgeneration/G0551_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,5.207907,17.08630908
-117.2361653,32.9011651,65,G1018,Johnson & Johnson PR&D Plant,Missing,0,1,0,0,0,0,0,1,541711,1,541711,1,1,0,Johnson & Johnson Pharmaceutical Research & Development LLC,San Diego Gas & Electric,Johnson & Johnson Pharmaceutical Research & Development LLC,Johnson & Johnson Pharmaceutical Research & Development LLC,3210 Merryfield Row,San Diego,San Diego,CA,92121,0,,,2011,-117.2361773,32.90116988,https://repository.energy.ca.gov/powerplantsgeneration/G1018_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,101.7145,333.70899
-117.2391531,32.87420842,66,S0129,UCSD Solar PV System,57856,1,1,0,0,0,0,0,1,611310,0,0,0,0,0,University of California San Diego,San Diego Gas & Electric,University of California San Diego,University of California San Diego,9500 Gilman Dr.,La Jolla,San Diego,CA,92093,1.2,Unit 1,SUN,2021,-117.239165,32.87421319,https://repository.energy.ca.gov/powerplantsgeneration/S0129_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,118.9252,390.1745413
-117.2417185,32.8999575,67,S0394,Sanford-Burnhan Medical Research Institute I,MISSING,1,1,0,0,0,0,0,0,0,0,0,1,0,0,San Diego Gas & Electric,San Diego Gas & Electric,San Diego Gas & Electric,San Diego Gas & Electric,10901 N Torrey Pines Rd,San Diego,San Diego,CA,92037,,,,,-117.2417304,32.89996228,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,127.6959,418.9498038
-117.1963664,32.89251542,68,S0398,X-nth,MISSING,1,1,0,0,0,0,0,0,0,0,0,1,0,0,San Diego Gas & Electric,San Diego Gas & Electric,San Diego Gas & Electric,San Diego Gas & Electric,5670 Oberlin Dr,San Diego,San Diego,CA,92121,,,,,-117.1963783,32.8925202,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,60.1607,197.377625
-117.197144,32.87868018,69,E0202,MM San Diego LLC - North City,55602,1,1,0,0,0,0,0,1,0,0,0,0,0,0,City of San Diego Public Utilities Department,San Diego Gas & Electric,City of San Diego Public Utilities Department,City of San Diego Public Utilities Department,4949 Eastgate Mall Road,San Diego,San Diego,CA,92121,3.8,Gen 1-4,LFG,2021,-117.1971559,32.87868496,https://repository.energy.ca.gov/powerplantsgeneration/E0202_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,109.5998,359.5793969
-117.1973699,32.87893458,70,E0244,North City Cogeneration Facility Expansion (NCCFE),Missing,1,1,0,0,0,0,0,0,0,1,221300,0,0,0,City of San Diego,San Diego Gas & Electric,City of San Diego,City of San Diego,4949 Eastgate Mall,San Diego,San Diego,CA,92121,1.6,Unit 1,LFG,2021,-117.1973819,32.87893936,https://repository.energy.ca.gov/powerplantsgeneration/E0244_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,110.2535,361.7240819
-117.1967473,32.89378751,71,G0475,Qualcomm Building P Central Plant,59456,0,1,0,0,0,0,0,0,0,1,541712,0,0,0,Qualcomm Inc,San Diego Gas & Electric,Qualcomm Inc,Qualcomm Inc,5555 Morehouse Drive,San Diego,San Diego,CA,92121,9.2,"TG-4, TG-5",NG,2021,-117.1967592,32.89379229,https://repository.energy.ca.gov/powerplantsgeneration/G0475_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,94.12493,308.8088259
-117.2261936,32.88561728,72,G0550,Scripps Memorial Hospital,50982,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Scripps Memorial Hospital,San Diego Gas & Electric,Scripps Memorial Hospital,Scripps Memorial Hospital,9888 Genesse Avenue,La Jolla,San Diego,CA,92037,,,,,-117.2262056,32.88562205,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,97.90272,321.2031501
-117.2393704,32.87361395,73,G0640,University of California San Diego Cogeneration Facility,57584,0,0,0,0,0,0,0,1,611310,1,611310,0,0,0,University of California San Diego,San Diego Gas & Electric,University of California San Diego,University of California San Diego,9500 Gilman Dr.,La Jolla,San Diego,CA,92093,30,"Unit 1, Unit 2, Unit 3",NG,2021,-117.2393823,32.87361872,https://repository.energy.ca.gov/powerplantsgeneration/G0640_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0640_monthly.png,118.7092,389.4658799
-117.2302591,32.87550256,74,G0646,VA San Diego Cogeneration Plant (VA Hospital),Missing,0,1,0,0,0,0,0,1,622110,1,622110,0,0,0,Veterans Administration Healthcare System San Diego,San Diego Gas & Electric,Veterans Administration Healthcare System San Diego,Veterans Administration Healthcare System San Diego,3350 La Jolla Village Drive,San Diego,San Diego,CA,92161,4.6,1,NG,2021,-117.230271,32.87550733,https://repository.energy.ca.gov/powerplantsgeneration/G0646_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,98.4801,323.0974414
-117.1956352,32.90288326,75,G0746,Qualcomm Building W Power Plant,59458,0,1,0,0,0,0,0,0,0,1,541712,0,0,0,Qualcomm Inc,San Diego Gas & Electric,Qualcomm Inc,Qualcomm Inc,5751 Pacific Center Blvd,San Diego,San Diego,CA,92121,4.49,TG-1,NG,2021,-117.1956471,32.90288804,https://repository.energy.ca.gov/powerplantsgeneration/G0746_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,100.5571,329.9117459
-117.1289717,32.81625897,76,G0990,Solar Turbines Inc. - Kearny Mesa Plant (Testing Only),50070,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Solar Turbines Incorporated,San Diego Gas & Electric,Solar Turbines Incorporated,Solar Turbines Incorporated,4200 Ruffin Road,San Diego,San Diego,CA,92123,9.9,1,NG,2021,-117.1289836,32.81626374,https://repository.energy.ca.gov/powerplantsgeneration/G0990_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,131.5169,431.485893
-117.1653842,32.87610966,77,G1023,Miramar Energy Facility 1 & 2,56232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,San Diego Gas & Electric,San Diego Gas & Electric,San Diego Gas & Electric,San Diego Gas & Electric,6875 Consolidated Way,San Diego,San Diego,CA,92029,95,"MEF 1, MEF 2",NG,2021,-117.1653961,32.87611444,https://repository.energy.ca.gov/powerplantsgeneration/G1023_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G1023_monthly.png,124.1607,407.3513786
-117.1637453,32.7649442,78,G0633,Union Tribune Publishing Co (Retired 2014),10600,0,1,0,0,0,0,0,1,271100,1,511110,0,1,0,San Diego Union-Tribune Publishing Company,San Diego Gas & Electric,San Diego Union-Tribune Publishing Company,San Diego Union-Tribune Publishing Company,350 Camino De La Reina,San Diego,San Diego,CA,92108,0,,,2014,-117.1637573,32.76494897,https://repository.energy.ca.gov/powerplantsgeneration/G0633_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,12.67096,41.57139114
-117.0458223,32.78125344,79,H0006,Alvarado Hydro Facility,54242,1,1,0,1,0,0,0,0,0,0,0,1,1,0,San Diego County Water Authority,San Diego Gas & Electric,San Diego County Water Authority,San Diego County Water Authority,7100 Colorado Avenue,La Mesa,San Diego,CA,92041,0,,,2009,-117.0458342,32.78125821,https://repository.energy.ca.gov/powerplantsgeneration/H0006_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,148.4853,487.1564968
-117.113711,32.93699387,80,H0612,Rancho Penasquitos,56615,1,1,0,1,0,0,0,1,221210,0,0,0,0,0,San Diego County Water Authority,San Diego Gas & Electric,San Diego County Water Authority,San Diego County Water Authority,12298 Alemania Road,San Diego,San Diego,CA,92129,4.65,RPHES-GEN,WAT,2021,-117.1137229,32.93699866,https://repository.energy.ca.gov/powerplantsgeneration/H0612_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,155.879,511.4140428
-117.0116095,32.7823993,81,S0390,Fairfield Grossmont Trolley,MISSING,1,1,0,0,0,0,0,0,0,0,0,1,0,0,San Diego Gas & Electric,San Diego Gas & Electric,San Diego Gas & Electric,San Diego Gas & Electric,8717 Fletcher Pkwy,La Mesa,San Diego,CA,92041,,,,,-117.0116214,32.78240408,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,162.6076,533.4895021
-117.1167967,32.89144033,82,E0054,MM San Diego LLC - Miramar Landfill,55094,1,1,0,0,0,0,0,1,0,0,0,0,0,0,OPAL Fuels,San Diego Gas & Electric,OPAL Fuels,OPAL Fuels,5244 Convoy Street,San Diego,San Diego,CA,92111,6.52,UNT1-4,LFG,2021,-117.1168086,32.89144511,https://repository.energy.ca.gov/powerplantsgeneration/E0054_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,157.28,516.0104995
-117.1510213,32.84249747,83,E0205,Miramar Energy LLC LFG,55094,1,1,0,0,0,0,0,0,0,0,0,0,0,0,OPAL Fuels,San Diego Gas & Electric,OPAL Fuels,OPAL Fuels,5244 Convoy Street,San Diego,San Diego,CA,92111,3.2,"Gen 1, Gen 2",LFG,2021,-117.1510332,32.84250225,https://repository.energy.ca.gov/powerplantsgeneration/E0205_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,126.7534,415.8576122
-117.1524097,32.79883781,84,G0109,Childrens Hospital #2,10175,0,1,0,0,0,0,0,1,622000,1,622000,0,0,0,Childrens Hospital & Health,San Diego Gas & Electric,Children's Hospital & Health Center,Children's Hospital & Health Center,3020 Childrens Way,San Diego,San Diego,CA,92123,5.3,CG04566,NG,2021,-117.1524216,32.79884258,https://repository.energy.ca.gov/powerplantsgeneration/G0109_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,125.5669,411.9648956
-117.0064337,32.77964079,85,G0241,Grossmont Hospital,10115,0,1,0,0,0,0,0,1,622110,1,622110,0,0,0,Sharp Grossmont Hospital,San Diego Gas & Electric,Sharp Grossmont Hospital,Sharp Grossmont Hospital,5555 Grossmont Drive,La Mesa,San Diego,CA,92042,4.6,Unit 1,NG,2021,-117.0064456,32.77964557,https://repository.energy.ca.gov/powerplantsgeneration/G0241_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,192.385,631.1843842
-117.1405545,32.81949875,86,G0298,Kyocera Project,10720,0,1,0,0,0,0,0,1,334413,1,334413,0,0,0,Kyocera America Inc,San Diego Gas & Electric,Generator Power Systems Inc,Kyocera America Inc,8611 Balboa Avenue,San Diego,San Diego,CA,92123,3.72,"A4Y00333, A4Z00287",NG,2021,-117.1405664,32.81950352,https://repository.energy.ca.gov/powerplantsgeneration/G0298_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,129.2269,423.9727697
-117.1337234,32.83394509,87,G0289,Kearny (Retired 12/31/2017),303,0,0,1,0,0,0,0,0,0,0,0,1,1,0,Cabrillo Power II LLC (NRG West Coast Inc),San Diego Gas & Electric,NRG Energy,NRG Energy,5460 Overland Avenue,San Diego,San Diego,CA,92123,0,,,2017,-117.1337353,32.83394987,https://repository.energy.ca.gov/powerplantsgeneration/G0289_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0289_monthly.png,131.1939,430.4261818
-117.1662973,32.87627877,88,G0360,San Diego Combustion Turbines - Miramar 1A 1B (Retired 12/31/2016),305,0,0,1,0,0,0,0,0,0,0,0,1,1,0,Cabrillo Power II LLC (NRG West Coast Inc),San Diego Gas & Electric,NRG Energy,NRG Energy,6897 Consolidated Way,San Diego,San Diego,CA,92121,0,,,2016,-117.1663092,32.87628354,https://repository.energy.ca.gov/powerplantsgeneration/G0360_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0360_monthly.png,124.2914,407.7801843
-117.0700684,32.77841612,89,G0511,San Diego State University,50061,0,0,0,0,0,0,0,1,611310,1,611310,0,0,0,San Diego State University,San Diego Gas & Electric,San Diego State University,San Diego State University,5500 Campanile Dr.,San Diego,San Diego,CA,92182,14.3,"GEN 1, GEN 2, GEN 3",NG,2021,-117.0700803,32.77842089,https://repository.energy.ca.gov/powerplantsgeneration/G0511_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0511_monthly.png,119.7567,392.9025597
-116.9618888,32.79301735,90,G0910,Cuyamaca Peak Energy Plant (formely CalPeak El Cajon),55512,0,0,1,0,0,0,0,0,0,0,0,0,0,0,San Diego Gas & Electric,San Diego Gas & Electric,San Diego Gas & Electric,San Diego Gas & Electric,200 North Johnson Avenue,El Cajon,San Diego,CA,92020,46.8,1,NG,2021,-116.9619007,32.79302213,https://repository.energy.ca.gov/powerplantsgeneration/G0910_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0910_monthly.png,133.8637,439.1853681
-116.972056,32.79616361,91,G0951,El Cajon Energy Center,57001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Wellhead Services Inc,San Diego Gas & Electric,Wellhead Services Inc,Wellhead Services Inc,222 North Johnson Avene,El Cajon,San Diego,CA,92020,49.23,Gen 1,NG,2021,-116.9720679,32.79616839,https://repository.energy.ca.gov/powerplantsgeneration/G0951_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0951_monthly.png,131.3961,431.0895676
-116.9742028,32.79516583,92,B0013,Eastern BESS 1,60569,0,1,0,0,0,0,0,0,0,0,0,0,0,0,San Diego Gas & Electric,San Diego Gas & Electric,San Diego Gas & Electric,San Diego Gas & Electric,904 W Main Street,El Cajon,San Diego,CA,92020,7.5,BESS 1,BAT,2021,-116.9742147,32.79517061,https://repository.energy.ca.gov/powerplantsgeneration/B0013_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,137.2548,450.3110243
-116.9601986,32.85578061,93,E0094,Sycamore Landfill San Diego,10387,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Gas Recovery Systems Inc,San Diego Gas & Electric,Landfill Generating Partners,Foristar Methane Group,14494 Mast Boulvard,Santee,San Diego,CA,92071,5.4,"Unit 1, Unit 2, Unit 3",LFG,2021,-116.9602104,32.8557854,https://repository.energy.ca.gov/powerplantsgeneration/E0094_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,138.9528,455.8818905
